,ticker_symbol,day_date,close_value
2054,AAPL,2012-03-29,87.1228
2055,AAPL,2012-03-28,88.2314
2056,AAPL,2012-03-27,87.7828
2057,AAPL,2012-03-26,86.7114
2058,AAPL,2012-03-23,85.15
2059,AAPL,2012-03-22,85.62
2060,AAPL,2012-03-21,86.0714
2061,AAPL,2012-03-20,86.5657
2062,AAPL,2012-03-19,85.8714
2063,AAPL,2012-03-16,83.6528
2064,AAPL,2012-03-15,83.6514
2065,AAPL,2012-03-14,84.2257
2066,AAPL,2012-03-13,81.1571
2067,AAPL,2012-03-12,78.8571
2068,AAPL,2012-03-09,77.8814
2069,AAPL,2012-03-08,77.4271
2070,AAPL,2012-03-07,75.8128
2071,AAPL,2012-03-06,75.7514
2072,AAPL,2012-03-05,76.1657
2073,AAPL,2012-03-02,77.8828
2074,AAPL,2012-03-01,77.7814
2075,AAPL,2012-02-29,77.4914
2076,AAPL,2012-02-28,76.4871
2077,AAPL,2012-02-27,75.1085
2078,AAPL,2012-02-24,74.63
2079,AAPL,2012-02-23,73.77
2080,AAPL,2012-02-22,73.2914
2081,AAPL,2012-02-21,73.55
2082,AAPL,2012-02-17,71.7314
2083,AAPL,2012-02-16,71.7443
2084,AAPL,2012-02-15,71.0957
2085,AAPL,2012-02-14,72.78
2086,AAPL,2012-02-13,71.8
2087,AAPL,2012-02-10,70.4886
2088,AAPL,2012-02-09,70.4528
2089,AAPL,2012-02-08,68.0971
2090,AAPL,2012-02-07,66.9757
2091,AAPL,2012-02-06,66.2814
2092,AAPL,2012-02-03,65.6686
2093,AAPL,2012-02-02,65.0171
2094,AAPL,2012-02-01,65.17
2095,AAPL,2012-01-31,65.2114
2096,AAPL,2012-01-30,64.7157
2097,AAPL,2012-01-27,63.8971
2098,AAPL,2012-01-26,63.5186
2099,AAPL,2012-01-25,63.8086
2100,AAPL,2012-01-24,60.0586
2101,AAPL,2012-01-23,61.0584
2102,AAPL,2012-01-20,60.0428
2103,AAPL,2012-01-19,61.1071
2104,AAPL,2012-01-18,61.3014
2105,AAPL,2012-01-17,60.6714
2106,AAPL,2012-01-13,59.9728
2107,AAPL,2012-01-12,60.1986
2108,AAPL,2012-01-11,60.3643
2109,AAPL,2012-01-10,60.4628
2110,AAPL,2012-01-09,60.2471
2111,AAPL,2012-01-06,60.3428
2112,AAPL,2012-01-05,59.7186
2113,AAPL,2012-01-04,59.0628
2114,AAPL,2012-01-03,58.7471
2115,AAPL,2011-12-30,57.8571
2116,AAPL,2011-12-29,57.8743
2117,AAPL,2011-12-28,57.52
2118,AAPL,2011-12-27,58.0757
2119,AAPL,2011-12-23,57.6186
2120,AAPL,2011-12-22,56.9357
2121,AAPL,2011-12-21,56.635
2122,AAPL,2011-12-20,56.5643
2123,AAPL,2011-12-19,54.6014
2124,AAPL,2011-12-16,54.4314
2125,AAPL,2011-12-15,54.1343
2126,AAPL,2011-12-14,54.3128
2127,AAPL,2011-12-13,55.5443
2128,AAPL,2011-12-12,55.9771
2129,AAPL,2011-12-09,56.2314
2130,AAPL,2011-12-08,55.8086
2131,AAPL,2011-12-07,55.5843
2132,AAPL,2011-12-06,55.85
2133,AAPL,2011-12-05,56.1443
2134,AAPL,2011-12-02,55.6714
2135,AAPL,2011-12-01,55.4186
2136,AAPL,2011-11-30,54.6
2137,AAPL,2011-11-29,53.3143
2138,AAPL,2011-11-28,53.7314
2139,AAPL,2011-11-25,51.9386
2140,AAPL,2011-11-23,52.4271
2141,AAPL,2011-11-22,53.7871
2142,AAPL,2011-11-21,52.7157
2143,AAPL,2011-11-18,53.5628
2144,AAPL,2011-11-17,53.9157
2145,AAPL,2011-11-16,54.9671
2146,AAPL,2011-11-15,55.5471
2147,AAPL,2011-11-14,54.18
2148,AAPL,2011-11-11,54.9457
2149,AAPL,2011-11-10,55.0314
2150,AAPL,2011-11-09,56.4686
2151,AAPL,2011-11-08,58.0328
2152,AAPL,2011-11-07,57.1043
2153,AAPL,2011-11-04,57.1771
2154,AAPL,2011-11-03,57.5814
2155,AAPL,2011-11-02,56.7728
2156,AAPL,2011-11-01,56.6443
2157,AAPL,2011-10-31,57.8257
2158,AAPL,2011-10-28,57.85
2159,AAPL,2011-10-27,57.8128
2160,AAPL,2011-10-26,57.2286
2161,AAPL,2011-10-25,56.8243
2162,AAPL,2011-10-24,57.9671
2163,AAPL,2011-10-21,56.1243
2164,AAPL,2011-10-20,56.4728
2165,AAPL,2011-10-19,56.9457
2166,AAPL,2011-10-18,60.32
2167,AAPL,2011-10-17,59.9986
2168,AAPL,2011-10-14,60.2857
2169,AAPL,2011-10-13,58.3471
2170,AAPL,2011-10-12,57.4557
2171,AAPL,2011-10-11,57.1843
2172,AAPL,2011-10-10,55.5443
2173,AAPL,2011-10-07,52.8286
2174,AAPL,2011-10-06,53.91
2175,AAPL,2011-10-05,54.0357
2176,AAPL,2011-10-04,53.2143
2177,AAPL,2011-10-03,53.5143
2178,AAPL,2011-09-30,54.4743
2179,AAPL,2011-09-29,55.7957
2180,AAPL,2011-09-28,56.7157
2181,AAPL,2011-09-27,57.0371
2182,AAPL,2011-09-26,57.5957
2183,AAPL,2011-09-23,57.7571
2184,AAPL,2011-09-22,57.4028
2185,AAPL,2011-09-21,58.8771
2186,AAPL,2011-09-20,59.0643
2187,AAPL,2011-09-19,58.8043
2188,AAPL,2011-09-16,57.2143
2189,AAPL,2011-09-15,56.1371
2190,AAPL,2011-09-14,55.6143
2191,AAPL,2011-09-13,54.9457
2192,AAPL,2011-09-12,54.2771
2193,AAPL,2011-09-09,53.9257
2194,AAPL,2011-09-08,54.8771
2195,AAPL,2011-09-07,54.8471
2196,AAPL,2011-09-06,54.2486
2197,AAPL,2011-09-02,53.4357
2198,AAPL,2011-09-01,54.4328
2199,AAPL,2011-08-31,54.9757
2200,AAPL,2011-08-30,55.7128
2201,AAPL,2011-08-29,55.71
2202,AAPL,2011-08-26,54.7971
2203,AAPL,2011-08-25,53.3886
2204,AAPL,2011-08-24,53.74
2205,AAPL,2011-08-23,53.3714
2206,AAPL,2011-08-22,50.92
2207,AAPL,2011-08-19,50.8614
2208,AAPL,2011-08-18,52.2928
2209,AAPL,2011-08-17,54.3486
2210,AAPL,2011-08-16,54.3543
2211,AAPL,2011-08-15,54.7728
2212,AAPL,2011-08-12,53.8557
2213,AAPL,2011-08-11,53.3857
2214,AAPL,2011-08-10,51.9557
2215,AAPL,2011-08-09,53.43
2216,AAPL,2011-08-08,50.4586
2217,AAPL,2011-08-05,53.3743
2218,AAPL,2011-08-04,53.91
2219,AAPL,2011-08-03,56.0814
2220,AAPL,2011-08-02,55.5586
2221,AAPL,2011-08-01,56.6786
2222,AAPL,2011-07-29,55.7828
2223,AAPL,2011-07-28,55.9743
2224,AAPL,2011-07-27,56.0843
2225,AAPL,2011-07-26,57.63
2226,AAPL,2011-07-25,56.9286
2227,AAPL,2011-07-22,56.1857
2228,AAPL,2011-07-21,55.3271
2229,AAPL,2011-07-20,55.2714
2230,AAPL,2011-07-19,53.8357
2231,AAPL,2011-07-18,53.4
2232,AAPL,2011-07-15,52.1314
2233,AAPL,2011-07-14,51.11
2234,AAPL,2011-07-13,51.1457
2235,AAPL,2011-07-12,50.5357
2236,AAPL,2011-07-11,50.5714
2237,AAPL,2011-07-08,51.3871
2238,AAPL,2011-07-07,51.0286
2239,AAPL,2011-07-06,50.2514
2240,AAPL,2011-07-05,49.9186
2241,AAPL,2011-07-01,49.0371
2242,AAPL,2011-06-30,47.9528
2243,AAPL,2011-06-29,47.72
2244,AAPL,2011-06-28,47.8943
2245,AAPL,2011-06-27,47.4343
2246,AAPL,2011-06-24,46.6214
2247,AAPL,2011-06-23,47.3186
2248,AAPL,2011-06-22,46.0871
2249,AAPL,2011-06-21,46.4714
2250,AAPL,2011-06-20,45.0457
2251,AAPL,2011-06-17,45.7514
2252,AAPL,2011-06-16,46.4514
2253,AAPL,2011-06-15,46.6786
2254,AAPL,2011-06-14,47.4914
2255,AAPL,2011-06-13,46.6571
2256,AAPL,2011-06-10,46.5571
2257,AAPL,2011-06-09,47.3557
2258,AAPL,2011-06-08,47.4628
2259,AAPL,2011-06-07,47.4343
2260,AAPL,2011-06-06,48.2914
2261,AAPL,2011-06-03,49.0628
2262,AAPL,2011-06-02,49.4431
2263,AAPL,2011-06-01,49.3586
2264,AAPL,2011-05-31,49.69
2265,AAPL,2011-05-27,48.2014
2266,AAPL,2011-05-26,47.8571
2267,AAPL,2011-05-25,48.1114
2268,AAPL,2011-05-24,47.4557
2269,AAPL,2011-05-23,47.7714
2270,AAPL,2011-05-20,47.8886
2271,AAPL,2011-05-19,48.6471
2272,AAPL,2011-05-18,48.5528
2273,AAPL,2011-05-17,48.02
2274,AAPL,2011-05-16,47.6143
2275,AAPL,2011-05-13,48.6428
2276,AAPL,2011-05-12,49.51
2277,AAPL,2011-05-11,49.6043
2278,AAPL,2011-05-10,49.9214
2279,AAPL,2011-05-09,49.6571
2280,AAPL,2011-05-06,49.5228
2281,AAPL,2011-05-05,49.5357
2282,AAPL,2011-05-04,49.9386
2283,AAPL,2011-05-03,49.7428
2284,AAPL,2011-05-02,49.4686
2285,AAPL,2011-04-29,50.0186
2286,AAPL,2011-04-28,49.5357
2287,AAPL,2011-04-27,50.0214
2288,AAPL,2011-04-26,50.06
2289,AAPL,2011-04-25,50.4298
2290,AAPL,2011-04-21,50.0994
2291,AAPL,2011-04-20,48.9157
2292,AAPL,2011-04-19,48.2657
2293,AAPL,2011-04-18,47.4071
2294,AAPL,2011-04-15,46.78
2295,AAPL,2011-04-14,47.4886
2296,AAPL,2011-04-13,48.0186
2297,AAPL,2011-04-12,47.4857
2298,AAPL,2011-04-11,47.2571
2299,AAPL,2011-04-08,47.8657
2300,AAPL,2011-04-07,48.2971
2301,AAPL,2011-04-06,48.2914
2302,AAPL,2011-04-05,48.4128
2303,AAPL,2011-04-04,48.7414
2304,AAPL,2011-04-01,49.2228
2305,AAPL,2011-03-31,49.7868
2306,AAPL,2011-03-30,49.8043
2307,AAPL,2011-03-29,50.1371
2308,AAPL,2011-03-28,50.0628
2309,AAPL,2011-03-25,50.22
2310,AAPL,2011-03-24,49.2814
2311,AAPL,2011-03-23,48.4557
2312,AAPL,2011-03-22,48.7428
2313,AAPL,2011-03-21,48.4714
2314,AAPL,2011-03-18,47.2386
2315,AAPL,2011-03-17,47.8057
2316,AAPL,2011-03-16,47.1443
2317,AAPL,2011-03-15,49.3471
2318,AAPL,2011-03-14,50.5086
2319,AAPL,2011-03-11,50.2843
2320,AAPL,2011-03-10,49.5243
2321,AAPL,2011-03-09,50.3528
2322,AAPL,2011-03-08,50.8228
2323,AAPL,2011-03-07,50.7657
2324,AAPL,2011-03-04,51.4286
2325,AAPL,2011-03-03,51.3657
2326,AAPL,2011-03-02,50.3028
2327,AAPL,2011-03-01,49.9014
2328,AAPL,2011-02-28,50.4586
2329,AAPL,2011-02-25,49.7371
2330,AAPL,2011-02-24,48.9828
2331,AAPL,2011-02-23,48.9457
2332,AAPL,2011-02-22,48.3728
2333,AAPL,2011-02-18,50.08
2334,AAPL,2011-02-17,51.1857
2335,AAPL,2011-02-16,51.8757
2336,AAPL,2011-02-15,51.4143
2337,AAPL,2011-02-14,51.3114
2338,AAPL,2011-02-11,50.9786
2339,AAPL,2011-02-10,50.6486
2340,AAPL,2011-02-09,51.1657
2341,AAPL,2011-02-08,50.7428
2342,AAPL,2011-02-07,50.2686
2343,AAPL,2011-02-04,49.5
2344,AAPL,2011-02-03,49.0628
2345,AAPL,2011-02-02,49.1886
2346,AAPL,2011-02-01,49.29
2347,AAPL,2011-01-31,48.4743
2348,AAPL,2011-01-28,48.0143
2349,AAPL,2011-01-27,49.03
2350,AAPL,2011-01-26,49.1214
2351,AAPL,2011-01-25,48.7714
2352,AAPL,2011-01-24,48.2071
2353,AAPL,2011-01-21,46.6743
2354,AAPL,2011-01-20,47.5257
2355,AAPL,2011-01-19,48.4057
2356,AAPL,2011-01-18,48.6643
2357,AAPL,2011-01-14,49.7828
2358,AAPL,2011-01-13,49.3828
2359,AAPL,2011-01-12,49.2028
2360,AAPL,2011-01-11,48.8057
2361,AAPL,2011-01-10,48.9221
2362,AAPL,2011-01-07,48.0171
2363,AAPL,2011-01-06,47.6757
2364,AAPL,2011-01-05,47.7143
2365,AAPL,2011-01-04,47.3271
2366,AAPL,2011-01-03,47.0814
2367,AAPL,2010-12-31,46.08
2368,AAPL,2010-12-30,46.2371
2369,AAPL,2010-12-29,46.47
2370,AAPL,2010-12-28,46.4957
2371,AAPL,2010-12-27,46.3828
2372,AAPL,2010-12-23,46.2286
2373,AAPL,2010-12-22,46.4514
2374,AAPL,2010-12-21,46.315
2375,AAPL,2010-12-20,46.03
2376,AAPL,2010-12-17,45.8014
2377,AAPL,2010-12-16,45.8928
2378,AAPL,2010-12-15,45.7657
2379,AAPL,2010-12-14,45.7557
2380,AAPL,2010-12-13,45.9528
2381,AAPL,2010-12-10,45.7943
2382,AAPL,2010-12-09,45.6796
2383,AAPL,2010-12-08,45.8586
2384,AAPL,2010-12-07,45.4586
2385,AAPL,2010-12-06,45.7357
2386,AAPL,2010-12-03,45.3486
2387,AAPL,2010-12-02,45.45
2388,AAPL,2010-12-01,45.2
2389,AAPL,2010-11-30,44.45
2390,AAPL,2010-11-29,45.2671
2391,AAPL,2010-11-26,45.0
2392,AAPL,2010-11-24,44.9707
2393,AAPL,2010-11-23,44.1043
2394,AAPL,2010-11-22,44.7657
2395,AAPL,2010-11-19,43.8186
2396,AAPL,2010-11-18,44.0614
2397,AAPL,2010-11-17,42.9286
2398,AAPL,2010-11-16,43.0843
2399,AAPL,2010-11-15,43.8621
2400,AAPL,2010-11-12,44.0043
2401,AAPL,2010-11-11,45.2364
2402,AAPL,2010-11-10,45.4328
2403,AAPL,2010-11-09,45.1543
2404,AAPL,2010-11-08,45.5171
2405,AAPL,2010-11-05,45.3043
2406,AAPL,2010-11-04,45.4671
2407,AAPL,2010-11-03,44.6857
2408,AAPL,2010-11-02,44.1943
2409,AAPL,2010-11-01,43.4543
2410,AAPL,2010-10-29,42.9971
2411,AAPL,2010-10-28,43.6057
2412,AAPL,2010-10-27,43.9757
2413,AAPL,2010-10-26,44.0071
2414,AAPL,2010-10-25,44.12
2415,AAPL,2010-10-22,43.9243
2416,AAPL,2010-10-21,44.2171
2417,AAPL,2010-10-20,44.3614
2418,AAPL,2010-10-19,44.2128
2419,AAPL,2010-10-18,45.4286
2420,AAPL,2010-10-15,44.9628
2421,AAPL,2010-10-14,43.1871
2422,AAPL,2010-10-13,42.8771
2423,AAPL,2010-10-12,42.6486
2424,AAPL,2010-10-11,42.1943
2425,AAPL,2010-10-08,42.01
2426,AAPL,2010-10-07,41.3171
2427,AAPL,2010-10-06,41.3128
2428,AAPL,2010-10-05,41.2771
2429,AAPL,2010-10-04,39.8057
2430,AAPL,2010-10-01,40.36
2431,AAPL,2010-09-30,40.5357
2432,AAPL,2010-09-29,41.0528
2433,AAPL,2010-09-28,40.98
2434,AAPL,2010-09-27,41.5948
2435,AAPL,2010-09-24,41.76
2436,AAPL,2010-09-23,41.2743
2437,AAPL,2010-09-22,41.1071
2438,AAPL,2010-09-21,40.5386
2439,AAPL,2010-09-20,40.4614
2440,AAPL,2010-09-17,39.3386
2441,AAPL,2010-09-16,39.51
2442,AAPL,2010-09-15,38.6028
2443,AAPL,2010-09-14,38.2943
2444,AAPL,2010-09-13,38.1486
2445,AAPL,2010-09-10,37.63
2446,AAPL,2010-09-09,37.5814
2447,AAPL,2010-09-08,37.56
2448,AAPL,2010-09-07,36.83
2449,AAPL,2010-09-03,36.9671
2450,AAPL,2010-09-02,36.0243
2451,AAPL,2010-09-01,35.7614
2452,AAPL,2010-08-31,34.7286
2453,AAPL,2010-08-30,34.6428
2454,AAPL,2010-08-27,34.5171
2455,AAPL,2010-08-26,34.3257
2456,AAPL,2010-08-25,34.6986
2457,AAPL,2010-08-24,34.2757
2458,AAPL,2010-08-23,35.1143
2459,AAPL,2010-08-20,35.6628
2460,AAPL,2010-08-19,35.6971
2461,AAPL,2010-08-18,36.1528
2462,AAPL,2010-08-17,35.9957
2463,AAPL,2010-08-16,35.3771
2464,AAPL,2010-08-13,35.5857
2465,AAPL,2010-08-12,35.97
2466,AAPL,2010-08-11,35.7414
2467,AAPL,2010-08-10,37.0586
2468,AAPL,2010-08-09,37.3928
2469,AAPL,2010-08-06,37.1558
2470,AAPL,2010-08-05,37.3857
2471,AAPL,2010-08-04,37.5686
2472,AAPL,2010-08-03,37.4186
2473,AAPL,2010-08-02,37.4071
2474,AAPL,2010-07-30,36.75
2475,AAPL,2010-07-29,36.8728
2476,AAPL,2010-07-28,37.28
2477,AAPL,2010-07-27,37.7257
2478,AAPL,2010-07-26,37.04
2479,AAPL,2010-07-23,37.1343
2480,AAPL,2010-07-22,37.0034
2481,AAPL,2010-07-21,36.32
2482,AAPL,2010-07-20,35.9843
2483,AAPL,2010-07-19,35.0828
2484,AAPL,2010-07-16,35.7
2485,AAPL,2010-07-15,35.9214
2486,AAPL,2010-07-14,36.1038
2487,AAPL,2010-07-13,35.9711
2488,AAPL,2010-07-12,36.755
2489,AAPL,2010-07-09,37.0886
2490,AAPL,2010-07-08,36.87
2491,AAPL,2010-07-07,36.9521
2492,AAPL,2010-07-06,35.5186
2493,AAPL,2010-07-02,35.2771
2494,AAPL,2010-07-01,35.4971
2495,AAPL,2010-06-30,35.9328
2496,AAPL,2010-06-29,36.5957
2497,AAPL,2010-06-28,38.3286
2498,AAPL,2010-06-25,38.1
2499,AAPL,2010-06-24,38.4286
2500,AAPL,2010-06-23,38.71
2501,AAPL,2010-06-22,39.1214
2502,AAPL,2010-06-21,38.5957
2503,AAPL,2010-06-18,39.1534
2504,AAPL,2010-06-17,38.8386
2505,AAPL,2010-06-16,38.1786
2506,AAPL,2010-06-15,37.0986
2507,AAPL,2010-06-14,36.3257
2508,AAPL,2010-06-11,36.2157
2509,AAPL,2010-06-10,35.7871
2510,AAPL,2010-06-09,34.7428
2511,AAPL,2010-06-08,35.6186
2512,AAPL,2010-06-07,35.8486
2513,AAPL,2010-06-04,36.5664
2514,AAPL,2010-06-03,37.5886
2515,AAPL,2010-06-02,37.7071
2516,AAPL,2010-06-01,37.2614
2517,AAPL,2015-01-01,110.38
2518,AAPL,2015-01-03,109.33
2519,AAPL,2015-01-04,109.33
2520,AAPL,2015-01-10,112.01
2521,AAPL,2015-01-11,112.01
2522,AAPL,2015-01-17,105.99
2523,AAPL,2015-01-18,105.99
2524,AAPL,2015-01-19,105.99
2525,AAPL,2015-01-24,112.98
2526,AAPL,2015-01-25,112.98
2527,AAPL,2015-01-31,117.16
2528,AAPL,2015-02-01,117.16
2529,AAPL,2015-02-07,118.93
2530,AAPL,2015-02-08,118.93
2531,AAPL,2015-02-14,127.08
2532,AAPL,2015-02-15,127.08
2533,AAPL,2015-02-16,127.08
2534,AAPL,2015-02-21,129.495
2535,AAPL,2015-02-22,129.495
2536,AAPL,2015-02-28,128.46
2537,AAPL,2015-03-01,128.46
2538,AAPL,2015-03-07,126.6
2539,AAPL,2015-03-08,126.6
2540,AAPL,2015-03-14,123.59
2541,AAPL,2015-03-15,123.59
2542,AAPL,2015-03-21,125.9
2543,AAPL,2015-03-22,125.9
2544,AAPL,2015-03-28,123.25
2545,AAPL,2015-03-29,123.25
2546,AAPL,2015-04-03,125.32
2547,AAPL,2015-04-04,125.32
2548,AAPL,2015-04-05,125.32
2549,AAPL,2015-04-11,127.1
2550,AAPL,2015-04-12,127.1
2551,AAPL,2015-04-18,124.75
2552,AAPL,2015-04-19,124.75
2553,AAPL,2015-04-25,130.28
2554,AAPL,2015-04-26,130.28
2555,AAPL,2015-05-02,128.95
2556,AAPL,2015-05-03,128.95
2557,AAPL,2015-05-09,127.62
2558,AAPL,2015-05-10,127.62
2559,AAPL,2015-05-16,128.77
2560,AAPL,2015-05-17,128.77
2561,AAPL,2015-05-23,132.54
2562,AAPL,2015-05-24,132.54
2563,AAPL,2015-05-25,132.54
2564,AAPL,2015-05-30,130.28
2565,AAPL,2015-05-31,130.28
2566,AAPL,2015-06-06,128.65
2567,AAPL,2015-06-07,128.65
2568,AAPL,2015-06-13,127.17
2569,AAPL,2015-06-14,127.17
2570,AAPL,2015-06-20,126.6
2571,AAPL,2015-06-21,126.6
2572,AAPL,2015-06-27,126.75
2573,AAPL,2015-06-28,126.75
2574,AAPL,2015-07-03,126.44
2575,AAPL,2015-07-04,126.44
2576,AAPL,2015-07-05,126.44
2577,AAPL,2015-07-11,123.28
2578,AAPL,2015-07-12,123.28
2579,AAPL,2015-07-18,129.62
2580,AAPL,2015-07-19,129.62
2581,AAPL,2015-07-25,124.5
2582,AAPL,2015-07-26,124.5
2583,AAPL,2015-08-01,121.3
2584,AAPL,2015-08-02,121.3
2585,AAPL,2015-08-08,115.52
2586,AAPL,2015-08-09,115.52
2587,AAPL,2015-08-15,115.96
2588,AAPL,2015-08-16,115.96
2589,AAPL,2015-08-22,105.76
2590,AAPL,2015-08-23,105.76
2591,AAPL,2015-08-29,113.29
2592,AAPL,2015-08-30,113.29
2593,AAPL,2015-09-05,109.27
2594,AAPL,2015-09-06,109.27
2595,AAPL,2015-09-07,109.27
2596,AAPL,2015-09-12,114.21
2597,AAPL,2015-09-13,114.21
2598,AAPL,2015-09-19,113.45
2599,AAPL,2015-09-20,113.45
2600,AAPL,2015-09-26,114.71
2601,AAPL,2015-09-27,114.71
2602,AAPL,2015-10-03,110.38
2603,AAPL,2015-10-04,110.38
2604,AAPL,2015-10-10,112.12
2605,AAPL,2015-10-11,112.12
2606,AAPL,2015-10-17,111.04
2607,AAPL,2015-10-18,111.04
2608,AAPL,2015-10-24,119.08
2609,AAPL,2015-10-25,119.08
2610,AAPL,2015-10-31,119.5
2611,AAPL,2015-11-01,119.5
2612,AAPL,2015-11-07,121.06
2613,AAPL,2015-11-08,121.06
2614,AAPL,2015-11-14,112.34
2615,AAPL,2015-11-15,112.34
2616,AAPL,2015-11-21,119.3
2617,AAPL,2015-11-22,119.3
2618,AAPL,2015-11-26,118.03
2619,AAPL,2015-11-28,117.81
2620,AAPL,2015-11-29,117.81
2621,AAPL,2015-12-05,119.03
2622,AAPL,2015-12-06,119.03
2623,AAPL,2015-12-12,113.18
2624,AAPL,2015-12-13,113.18
2625,AAPL,2015-12-19,106.03
2626,AAPL,2015-12-20,106.03
2627,AAPL,2015-12-25,108.03
2628,AAPL,2015-12-26,108.03
2629,AAPL,2015-12-27,108.03
2630,AAPL,2016-01-01,105.26
2631,AAPL,2016-01-02,105.26
2632,AAPL,2016-01-03,105.26
2633,AAPL,2016-01-09,96.96
2634,AAPL,2016-01-10,96.96
2635,AAPL,2016-01-16,97.13
2636,AAPL,2016-01-17,97.13
2637,AAPL,2016-01-18,97.13
2638,AAPL,2016-01-23,101.42
2639,AAPL,2016-01-24,101.42
2640,AAPL,2016-01-30,97.34
2641,AAPL,2016-01-31,97.34
2642,AAPL,2016-02-06,94.02
2643,AAPL,2016-02-07,94.02
2644,AAPL,2016-02-13,93.99
2645,AAPL,2016-02-14,93.99
2646,AAPL,2016-02-15,93.99
2647,AAPL,2016-02-20,96.04
2648,AAPL,2016-02-21,96.04
2649,AAPL,2016-02-27,96.91
2650,AAPL,2016-02-28,96.91
2651,AAPL,2016-03-05,103.01
2652,AAPL,2016-03-06,103.01
2653,AAPL,2016-03-12,102.26
2654,AAPL,2016-03-13,102.26
2655,AAPL,2016-03-19,105.92
2656,AAPL,2016-03-20,105.92
2657,AAPL,2016-03-25,105.67
2658,AAPL,2016-03-26,105.67
2659,AAPL,2016-03-27,105.67
2660,AAPL,2016-04-02,109.99
2661,AAPL,2016-04-03,109.99
2662,AAPL,2016-04-09,108.66
2663,AAPL,2016-04-10,108.66
2664,AAPL,2016-04-16,109.85
2665,AAPL,2016-04-17,109.85
2666,AAPL,2016-04-23,105.68
2667,AAPL,2016-04-24,105.68
2668,AAPL,2016-04-30,93.74
2669,AAPL,2016-05-01,93.74
2670,AAPL,2016-05-07,92.72
2671,AAPL,2016-05-08,92.72
2672,AAPL,2016-05-14,90.52
2673,AAPL,2016-05-15,90.52
2674,AAPL,2016-05-21,95.22
2675,AAPL,2016-05-22,95.22
2676,AAPL,2016-05-28,100.35
2677,AAPL,2016-05-29,100.35
2678,AAPL,2016-05-30,100.35
2679,AAPL,2016-06-04,97.92
2680,AAPL,2016-06-05,97.92
2681,AAPL,2016-06-11,98.83
2682,AAPL,2016-06-12,98.83
2683,AAPL,2016-06-18,95.33
2684,AAPL,2016-06-19,95.33
2685,AAPL,2016-06-25,93.4
2686,AAPL,2016-06-26,93.4
2687,AAPL,2016-07-02,95.89
2688,AAPL,2016-07-03,95.89
2689,AAPL,2016-07-04,95.89
2690,AAPL,2016-07-09,96.68
2691,AAPL,2016-07-10,96.68
2692,AAPL,2016-07-16,98.78
2693,AAPL,2016-07-17,98.78
2694,AAPL,2016-07-23,98.66
2695,AAPL,2016-07-24,98.66
2696,AAPL,2016-07-30,104.21
2697,AAPL,2016-07-31,104.21
2698,AAPL,2016-08-06,107.48
2699,AAPL,2016-08-07,107.48
2700,AAPL,2016-08-13,108.18
2701,AAPL,2016-08-14,108.18
2702,AAPL,2016-08-20,109.36
2703,AAPL,2016-08-21,109.36
2704,AAPL,2016-08-27,106.94
2705,AAPL,2016-08-28,106.94
2706,AAPL,2016-09-03,107.73
2707,AAPL,2016-09-04,107.73
2708,AAPL,2016-09-05,107.73
2709,AAPL,2016-09-10,103.13
2710,AAPL,2016-09-11,103.13
2711,AAPL,2016-09-17,114.92
2712,AAPL,2016-09-18,114.92
2713,AAPL,2016-09-24,112.71
2714,AAPL,2016-09-25,112.71
2715,AAPL,2016-10-01,113.05
2716,AAPL,2016-10-02,113.05
2717,AAPL,2016-10-08,114.06
2718,AAPL,2016-10-09,114.06
2719,AAPL,2016-10-15,117.63
2720,AAPL,2016-10-16,117.63
2721,AAPL,2016-10-22,116.6
2722,AAPL,2016-10-23,116.6
2723,AAPL,2016-10-29,113.72
2724,AAPL,2016-10-30,113.72
2725,AAPL,2016-11-05,108.84
2726,AAPL,2016-11-06,108.84
2727,AAPL,2016-11-12,108.43
2728,AAPL,2016-11-13,108.43
2729,AAPL,2016-11-19,110.06
2730,AAPL,2016-11-20,110.06
2731,AAPL,2016-11-24,111.23
2732,AAPL,2016-11-26,111.79
2733,AAPL,2016-11-27,111.79
2734,AAPL,2016-12-03,109.9
2735,AAPL,2016-12-04,109.9
2736,AAPL,2016-12-10,113.95
2737,AAPL,2016-12-11,113.95
2738,AAPL,2016-12-17,115.97
2739,AAPL,2016-12-18,115.97
2740,AAPL,2016-12-24,116.52
2741,AAPL,2016-12-25,116.52
2742,AAPL,2016-12-26,116.52
2743,AAPL,2016-12-31,115.82
2744,AAPL,2017-01-01,115.82
2745,AAPL,2017-01-02,115.82
2746,AAPL,2017-01-07,117.91
2747,AAPL,2017-01-08,117.91
2748,AAPL,2017-01-14,119.04
2749,AAPL,2017-01-15,119.04
2750,AAPL,2017-01-16,119.04
2751,AAPL,2017-01-21,120.0
2752,AAPL,2017-01-22,120.0
2753,AAPL,2017-01-28,121.95
2754,AAPL,2017-01-29,121.95
2755,AAPL,2017-02-04,129.08
2756,AAPL,2017-02-05,129.08
2757,AAPL,2017-02-11,132.12
2758,AAPL,2017-02-12,132.12
2759,AAPL,2017-02-18,135.72
2760,AAPL,2017-02-19,135.72
2761,AAPL,2017-02-20,135.72
2762,AAPL,2017-02-25,136.66
2763,AAPL,2017-02-26,136.66
2764,AAPL,2017-03-04,139.78
2765,AAPL,2017-03-05,139.78
2766,AAPL,2017-03-11,139.14
2767,AAPL,2017-03-12,139.14
